dataset,split,index,compound_id
binary,train,3,CHEMBL112021
binary,train,2745,CHEMBL202231
binary,train,677,CHEMBL226736
binary,train,2451,CHEMBL3753971
binary,train,2605,CHEMBL376039
binary,train,2926,CHEMBL5405854
binary,train,159,CHEMBL73993
binary,train,1984,CHEMBL4575939
binary,train,1886,CHEMBL1424243
binary,train,896,CHEMBL488
binary,train,1771,CHEMBL3806046
binary,train,131,CHEMBL488
binary,train,2781,CHEMBL1195457
binary,train,2396,CHEMBL5290511
binary,train,2438,CHEMBL5288626
binary,train,3002,CHEMBL491692
binary,train,1331,CHEMBL1939543
binary,train,2001,CHEMBL1444
binary,train,89,CHEMBL2112309
binary,train,202,CHEMBL66867
binary,train,576,CHEMBL26065
binary,train,164,CHEMBL430879
binary,train,609,CHEMBL211207
binary,train,287,CHEMBL1203757
binary,train,2490,CHEMBL5417452
binary,train,1064,CHEMBL1172842
binary,train,640,CHEMBL1162951
binary,train,1139,CHEMBL132530
binary,train,2322,CHEMBL5274299
binary,train,2519,CHEMBL368631
binary,train,1713,CHEMBL3623232
binary,train,179,CHEMBL132380
binary,train,2445,CHEMBL5271503
binary,train,662,CHEMBL390077
binary,train,2505,CHEMBL5413340
binary,train,2960,CHEMBL5419948
binary,train,2174,CHEMBL3752414
binary,train,1086,CHEMBL193606
binary,train,2747,CHEMBL29400
binary,train,443,CHEMBL189170
binary,train,2511,CHEMBL5404063
binary,train,2458,CHEMBL5283592
binary,train,850,CHEMBL453417
binary,train,1522,CHEMBL1444
binary,train,471,CHEMBL370530
binary,train,337,CHEMBL431843
binary,train,2573,CHEMBL5410174
binary,train,888,CHEMBL496634
binary,train,613,CHEMBL31456
binary,train,1589,CHEMBL3415156
binary,train,2371,CHEMBL1629806
binary,train,2065,CHEMBL202226
binary,train,2753,CHEMBL28800
binary,train,1609,CHEMBL3415174
binary,train,1376,CHEMBL2011172
binary,train,2334,CHEMBL5273350
binary,train,658,CHEMBL390079
binary,train,2767,CHEMBL135494
binary,train,133,CHEMBL93828
binary,train,2609,CHEMBL285973
binary,train,874,CHEMBL478023
binary,train,351,CHEMBL2311169
binary,train,1314,CHEMBL1939526
binary,train,254,CHEMBL84230
binary,train,1684,CHEMBL3623216
binary,train,891,CHEMBL8739
binary,train,1169,CHEMBL1672974
binary,train,2040,CHEMBL1444
binary,train,725,CHEMBL202474
binary,train,644,CHEMBL229790
binary,train,1039,CHEMBL1083653
binary,train,1430,CHEMBL264401
binary,train,284,CHEMBL162496
binary,train,1794,CHEMBL3818442
binary,train,1029,CHEMBL131921
binary,train,974,CHEMBL608153
binary,train,1632,CHEMBL3422045
binary,train,2252,CHEMBL3752506
binary,train,605,CHEMBL225053
binary,train,353,CHEMBL308829
binary,train,1720,CHEMBL3752414
binary,train,1962,CHEMBL322322
binary,train,1411,CHEMBL2165316
binary,train,1590,CHEMBL3415157
binary,train,156,CHEMBL72538
binary,train,1338,CHEMBL1939550
binary,train,1477,CHEMBL2336848
binary,train,1033,CHEMBL369471
binary,train,2405,CHEMBL5291258
binary,train,2345,CHEMBL1630264
binary,train,1246,CHEMBL1784809
binary,train,782,CHEMBL28
binary,train,1025,CHEMBL1097763
binary,train,693,CHEMBL271794
binary,train,2167,CHEMBL5286458
binary,train,1538,CHEMBL3134109
binary,train,2296,CHEMBL5266818
binary,train,714,CHEMBL220774
binary,train,27,CHEMBL352645
binary,train,2704,CHEMBL5429699
binary,train,339,CHEMBL89046
binary,train,2325,CHEMBL5289192
binary,train,1848,CHEMBL4100188
binary,train,2991,CHEMBL5417624
binary,train,2370,CHEMBL1630275
binary,train,993,CHEMBL294361
binary,train,2212,CHEMBL5266933
binary,train,1816,CHEMBL3350384
binary,train,425,CHEMBL177268
binary,train,1941,CHEMBL487113
binary,train,2096,CHEMBL165
binary,train,1561,CHEMBL1688897
binary,train,72,CHEMBL27546
binary,train,2944,CHEMBL5436915
binary,train,788,CHEMBL496777
binary,train,1556,CHEMBL3359955
binary,train,2595,CHEMBL5432961
binary,train,2384,CHEMBL3751881
binary,train,2259,CHEMBL3752011
binary,train,1859,CHEMBL4126284
binary,train,1203,CHEMBL225472
binary,train,2541,CHEMBL5395351
binary,train,2790,CHEMBL135921
binary,train,2940,CHEMBL5398810
binary,train,2524,CHEMBL29864
binary,train,2786,CHEMBL135633
binary,train,2198,CHEMBL3245356
binary,train,1524,CHEMBL3105527
binary,train,2536,CHEMBL330452
binary,train,2042,CHEMBL132530
binary,train,1106,CHEMBL176076
binary,train,2447,CHEMBL5290922
binary,train,1801,CHEMBL1399
binary,train,2599,CHEMBL5395602
binary,train,2388,CHEMBL5281516
binary,train,2650,CHEMBL323546
binary,train,380,CHEMBL319026
binary,train,2688,CHEMBL387518
binary,train,1126,CHEMBL192155
binary,train,1873,CHEMBL4163704
binary,train,3016,CHEMBL5438879
binary,train,1791,CHEMBL3623232
binary,train,1395,CHEMBL1629802
binary,train,1971,CHEMBL3622064
binary,train,2131,CHEMBL5270074
binary,train,2783,CHEMBL135563
binary,train,1955,CHEMBL159073
binary,train,86,CHEMBL311077
binary,train,2117,CHEMBL3754054
binary,train,504,CHEMBL202469
binary,train,2613,CHEMBL283782
binary,train,1940,CHEMBL4468497
binary,train,807,CHEMBL525379
binary,train,401,CHEMBL29521
binary,train,2158,CHEMBL5278107
binary,train,1208,CHEMBL1688919
binary,train,2559,CHEMBL111888
binary,train,2740,CHEMBL197650
binary,train,724,CHEMBL202030
binary,train,1550,CHEMBL3359959
binary,train,2135,CHEMBL5268139
binary,train,1662,CHEMBL3622066
binary,train,476,CHEMBL195571
binary,train,767,CHEMBL457680
binary,train,1703,CHEMBL3623226
binary,train,2056,CHEMBL5177518
binary,train,2958,CHEMBL5439843
binary,train,618,CHEMBL350922
binary,train,221,CHEMBL368631
binary,train,2672,CHEMBL491692
binary,train,531,CHEMBL213588
binary,train,779,CHEMBL454421
binary,train,541,CHEMBL376473
binary,train,546,CHEMBL157101
binary,train,952,CHEMBL597403
binary,train,2193,CHEMBL5273309
binary,train,2651,CHEMBL323585
binary,train,298,CHEMBL421829
binary,train,1934,CHEMBL1444
binary,train,2156,CHEMBL5268850
binary,train,1781,CHEMBL3806075
binary,train,642,CHEMBL229633
binary,train,2639,CHEMBL5399600
binary,train,2094,CHEMBL5271636
binary,train,1523,CHEMBL3105528
binary,train,812,CHEMBL225499
binary,train,1118,CHEMBL175609
binary,train,573,CHEMBL224665
binary,train,1271,CHEMBL1824766
binary,train,2928,CHEMBL5419141
binary,train,1833,CHEMBL362968
binary,train,933,CHEMBL586557
binary,train,458,CHEMBL190099
binary,train,2397,CHEMBL5266502
binary,train,1022,CHEMBL300814
binary,train,392,CHEMBL102510
binary,train,1557,CHEMBL3359954
binary,train,408,CHEMBL178036
binary,train,1478,CHEMBL2336847
binary,train,1424,CHEMBL2179108
binary,train,3013,CHEMBL162431
binary,train,1665,CHEMBL518761
binary,train,3023,CHEMBL3622063
binary,train,1851,CHEMBL4063099
binary,train,261,CHEMBL23150
binary,train,94,CHEMBL81255
binary,train,1499,CHEMBL1444
binary,train,783,CHEMBL169
binary,train,2546,CHEMBL5425433
binary,train,1943,CHEMBL4451962
binary,train,1111,CHEMBL360026
binary,train,124,CHEMBL166060
binary,train,2286,CHEMBL5277644
binary,train,18,CHEMBL39275
binary,train,2093,CHEMBL5281972
binary,train,35,CHEMBL1630275
binary,train,2510,CHEMBL5428681
binary,train,1846,CHEMBL1650709
binary,train,285,CHEMBL292899
binary,train,631,CHEMBL224060
binary,train,2700,CHEMBL224787
binary,train,137,CHEMBL307006
binary,train,2754,CHEMBL287393
binary,train,682,CHEMBL243756
binary,train,1294,CHEMBL1915151
binary,train,1979,CHEMBL4574913
binary,train,1408,CHEMBL2165319
binary,train,1749,CHEMBL3623215
binary,train,2162,CHEMBL5269555
binary,train,2898,CHEMBL5402193
binary,train,1584,CHEMBL3407536
binary,train,1134,CHEMBL373074
binary,train,2840,CHEMBL3622054
binary,train,2866,CHEMBL5408847
binary,train,2202,CHEMBL5269293
binary,train,197,CHEMBL67842
binary,train,1656,CHEMBL3622060
binary,train,1470,CHEMBL2336855
binary,train,2948,CHEMBL5397541
binary,train,2938,CHEMBL5423840
binary,train,2914,CHEMBL348913
binary,train,370,CHEMBL103040
binary,train,2070,CHEMBL4634777
binary,train,589,CHEMBL376039
binary,train,2826,CHEMBL5417335
binary,train,1855,CHEMBL1444
binary,train,1316,CHEMBL1939528
binary,train,2784,CHEMBL132929
binary,train,1942,CHEMBL3754471
binary,train,2406,CHEMBL5281465
binary,train,340,CHEMBL24021
binary,train,417,CHEMBL367719
binary,train,1181,CHEMBL1688890
binary,train,912,CHEMBL481091
binary,train,2592,CHEMBL5437093
binary,train,1780,CHEMBL3805388
binary,train,185,CHEMBL65328
binary,train,177,CHEMBL337251
binary,train,2941,CHEMBL5398069
binary,train,1261,CHEMBL1824756
binary,train,886,CHEMBL8659
binary,train,2337,CHEMBL5288430
binary,train,1117,CHEMBL179222
binary,train,1839,CHEMBL9298
binary,train,2545,CHEMBL5432257
binary,train,1787,CHEMBL100749
binary,train,2238,CHEMBL2311178
binary,train,1630,CHEMBL3422031
binary,train,713,CHEMBL220793
binary,train,1542,CHEMBL3219070
binary,train,1091,CHEMBL193652
binary,train,2528,CHEMBL27698
binary,train,1938,CHEMBL4453737
binary,train,1904,CHEMBL4228753
binary,train,0,CHEMBL2111947
binary,train,2102,CHEMBL5286895
binary,train,2269,CHEMBL3752440
binary,train,2912,CHEMBL5425028
binary,train,152,CHEMBL73071
binary,train,1325,CHEMBL1939537
binary,train,2717,CHEMBL301608
binary,train,73,CHEMBL286506
binary,train,2924,CHEMBL31456
binary,train,1976,CHEMBL4556775
binary,train,875,CHEMBL491010
binary,train,579,CHEMBL225079
binary,train,2927,CHEMBL5438618
binary,train,1056,CHEMBL1173129
binary,train,1088,CHEMBL193997
binary,train,1301,CHEMBL1915401
binary,train,1652,CHEMBL3622056
binary,train,581,CHEMBL376786
binary,train,395,CHEMBL103040
binary,train,2566,CHEMBL5425388
binary,train,1488,CHEMBL2336856
binary,train,168,CHEMBL108483
binary,train,2465,CHEMBL2112739
binary,train,2660,CHEMBL5397043
binary,train,2857,CHEMBL3622060
binary,train,2265,CHEMBL5269252
binary,train,2380,CHEMBL4517318
binary,train,1751,CHEMBL3751913
binary,train,1548,CHEMBL934
binary,train,2136,CHEMBL5282019
binary,train,1388,CHEMBL2011187
binary,train,66,CHEMBL109211
binary,train,2824,CHEMBL5396464
binary,train,1558,CHEMBL1688898
binary,train,2642,CHEMBL102409
binary,train,766,CHEMBL9352
binary,train,332,CHEMBL112292
binary,train,37,CHEMBL38510
binary,train,294,CHEMBL161230
binary,train,624,CHEMBL158635
binary,train,2819,CHEMBL5431850
binary,train,3012,CHEMBL1191848
binary,train,698,CHEMBL272456
binary,train,1710,CHEMBL437731
binary,train,2084,CHEMBL5270023
binary,train,2453,CHEMBL5278365
binary,train,200,CHEMBL304583
binary,train,2757,CHEMBL283671
binary,train,787,CHEMBL513615
binary,train,2242,CHEMBL132530
binary,train,522,CHEMBL206351
binary,train,2635,CHEMBL5440376
binary,train,1073,CHEMBL176076
binary,train,2777,CHEMBL415725
binary,train,2321,CHEMBL5290788
binary,train,1587,CHEMBL3415154
binary,train,1034,CHEMBL1094154
binary,train,2666,CHEMBL32571
binary,train,2182,CHEMBL5281599
binary,train,1841,CHEMBL4070331
binary,train,474,CHEMBL381194
binary,train,1933,CHEMBL2299368
binary,train,728,CHEMBL437497
binary,train,981,CHEMBL597416
binary,train,1775,CHEMBL3805048
binary,train,465,CHEMBL365314
binary,train,2448,CHEMBL3753034
binary,train,819,CHEMBL185950
binary,train,2760,CHEMBL336638
binary,train,1215,CHEMBL1444
binary,train,1160,CHEMBL1668327
binary,train,8,CHEMBL324326
binary,train,752,CHEMBL463452
binary,train,267,CHEMBL55144
binary,train,1310,CHEMBL1939522
binary,train,2052,CHEMBL5186519
binary,train,2678,CHEMBL307160
binary,train,2934,CHEMBL5406470
binary,train,1582,CHEMBL3407538
binary,train,904,CHEMBL518761
binary,train,1052,CHEMBL1173700
binary,train,1614,CHEMBL3421767
binary,train,863,CHEMBL454580
binary,train,2251,CHEMBL5284734
binary,train,2226,CHEMBL5288881
binary,train,2079,CHEMBL108483
binary,train,2705,CHEMBL556429
binary,train,890,CHEMBL15594
binary,train,442,CHEMBL264724
binary,train,1836,CHEMBL9298
binary,train,2354,CHEMBL5285921
binary,train,1359,CHEMBL1957214
binary,train,1191,CHEMBL437731
binary,train,363,CHEMBL336387
binary,train,2391,CHEMBL3754779
binary,train,2256,CHEMBL3752165
binary,train,3015,CHEMBL371663
binary,train,362,CHEMBL25695
binary,train,2555,CHEMBL488050
binary,train,2827,CHEMBL5413770
binary,train,1773,CHEMBL3805814
binary,train,2727,CHEMBL162549
binary,train,1030,CHEMBL1094331
binary,train,2587,CHEMBL5425929
binary,train,1611,CHEMBL2165320
binary,train,2581,CHEMBL5417624
binary,train,2282,CHEMBL5291085
binary,train,97,CHEMBL349963
binary,train,1643,CHEMBL3264682
binary,train,2161,CHEMBL5290788
binary,train,1993,CHEMBL4514474
binary,train,1774,CHEMBL3805149
binary,train,1741,CHEMBL3753842
binary,train,1027,CHEMBL157101
binary,train,1186,CHEMBL1688897
binary,train,1901,CHEMBL118266
binary,train,1966,CHEMBL4465348
binary,train,2480,CHEMBL5402392
binary,train,1369,CHEMBL1399
binary,train,905,CHEMBL479551
binary,train,881,CHEMBL523973
binary,train,2863,CHEMBL3622064
binary,train,1344,CHEMBL111234
binary,train,1448,CHEMBL2312954
binary,train,2929,CHEMBL5421931
binary,train,520,CHEMBL204039
binary,train,746,CHEMBL464428
binary,train,666,CHEMBL388507
binary,train,1248,CHEMBL1784811
binary,train,1120,CHEMBL193496
binary,train,1792,CHEMBL3818279
binary,train,639,CHEMBL229905
binary,train,3033,CHEMBL5419948
binary,train,75,CHEMBL281947
binary,train,2014,CHEMBL4755831
binary,train,1231,CHEMBL1784793
binary,train,1810,CHEMBL3961452
binary,train,2280,CHEMBL5277945
binary,train,461,CHEMBL190208
binary,train,1594,CHEMBL3415161
binary,train,529,CHEMBL209731
binary,train,33,CHEMBL166789
binary,train,797,CHEMBL159073
binary,train,2457,CHEMBL1908014
binary,train,1279,CHEMBL349822
binary,train,1826,CHEMBL3960724
binary,train,1602,CHEMBL3415169
binary,train,47,CHEMBL355681
binary,train,2965,CHEMBL5395040
binary,train,858,CHEMBL488
binary,train,1706,CHEMBL3623227
binary,train,409,CHEMBL177413
binary,train,1302,CHEMBL1915403
binary,train,415,CHEMBL359817
binary,train,839,CHEMBL190099
binary,train,2730,CHEMBL5413902
binary,train,1498,CHEMBL132530
binary,train,2199,CHEMBL3245357
binary,train,1363,CHEMBL1957218
binary,train,1339,CHEMBL1939551
binary,train,861,CHEMBL9298
binary,train,1190,CHEMBL1688901
binary,train,2692,CHEMBL375497
binary,train,1050,CHEMBL1170662
binary,train,2737,CHEMBL198291
binary,train,118,CHEMBL287677
binary,train,174,CHEMBL3084923
binary,train,2612,CHEMBL23484
binary,train,2910,CHEMBL5402384
binary,train,194,CHEMBL39403
binary,train,389,CHEMBL3245349
binary,train,1526,CHEMBL3105522
binary,train,1272,CHEMBL1824767
binary,train,1083,CHEMBL370530
binary,train,979,CHEMBL598224
binary,train,2159,CHEMBL3754204
binary,train,821,CHEMBL376786
binary,train,2877,CHEMBL5395753
binary,train,2241,CHEMBL3752405
binary,train,1184,CHEMBL1688895
binary,train,1867,CHEMBL1444
binary,train,1078,CHEMBL179144
binary,train,1204,CHEMBL1688914
binary,train,2211,CHEMBL5282309
binary,train,100,CHEMBL1629805
binary,train,34,CHEMBL3349856
binary,train,561,CHEMBL375497
binary,train,446,CHEMBL186079
binary,train,716,CHEMBL224037
binary,train,1303,CHEMBL9352
binary,train,497,CHEMBL382500
binary,train,2764,CHEMBL137373
binary,train,121,CHEMBL351226
binary,train,2484,CHEMBL5403786
binary,train,1399,CHEMBL2163646
binary,train,1172,CHEMBL1672977
binary,train,1487,CHEMBL2336857
binary,train,892,CHEMBL267476
binary,train,2492,CHEMBL5401146
binary,train,1579,CHEMBL3407536
binary,train,2366,CHEMBL2111917
binary,train,1613,CHEMBL3421766
binary,train,1290,CHEMBL1825048
binary,train,1247,CHEMBL1784810
binary,train,1699,CHEMBL117
binary,train,1899,CHEMBL264401
binary,train,1671,CHEMBL597808
binary,train,2871,CHEMBL5434606
binary,train,1318,CHEMBL1939530
binary,train,849,CHEMBL60376
binary,train,1080,CHEMBL365314
binary,train,1618,CHEMBL3421764
binary,train,1156,CHEMBL1630910
binary,train,816,CHEMBL496375
binary,train,1659,CHEMBL3622063
binary,train,1777,CHEMBL3804993
binary,train,1669,CHEMBL3622363
binary,train,866,CHEMBL389924
binary,train,36,CHEMBL1630267
binary,train,768,CHEMBL457679
binary,train,1141,CHEMBL1629805
binary,train,2978,CHEMBL150799
binary,train,2570,CHEMBL5407480
binary,train,148,CHEMBL308537
binary,train,2558,CHEMBL324326
binary,train,495,CHEMBL382902
binary,train,416,CHEMBL362187
binary,train,2121,CHEMBL3752221
binary,train,2036,CHEMBL5081446
binary,train,2471,CHEMBL5271071
binary,train,1497,CHEMBL2431524
binary,train,2939,CHEMBL5433174
binary,train,795,CHEMBL1444
binary,train,1870,CHEMBL4167569
binary,train,46,CHEMBL168700
binary,train,1368,CHEMBL9298
binary,train,2027,CHEMBL1444
binary,train,1242,CHEMBL1303900
binary,train,553,CHEMBL224228
binary,train,908,CHEMBL479737
binary,train,860,CHEMBL494713
binary,train,2733,CHEMBL372999
binary,train,456,CHEMBL189274
binary,train,1440,CHEMBL2312960
binary,train,315,CHEMBL95109
binary,train,1629,CHEMBL3422032
binary,train,2644,CHEMBL5416052
binary,train,436,CHEMBL184952
binary,train,1227,CHEMBL1485809
binary,train,514,CHEMBL488
binary,train,2304,CHEMBL5274998
binary,train,1284,CHEMBL1825023
binary,train,1035,CHEMBL9165
binary,train,2694,CHEMBL375046
binary,train,320,CHEMBL151212
binary,train,1163,CHEMBL1668329
binary,train,479,CHEMBL381014
binary,train,2663,CHEMBL117
binary,train,222,CHEMBL368631
binary,train,2181,CHEMBL5280054
binary,train,2221,CHEMBL3752065
binary,train,1097,CHEMBL176098
binary,train,723,CHEMBL382482
binary,train,2087,CHEMBL5287457
binary,train,2885,CHEMBL5410011
binary,train,2477,CHEMBL223176
binary,train,2818,CHEMBL5397670
binary,train,851,CHEMBL503538
binary,train,406,CHEMBL29230
binary,train,591,CHEMBL92488
binary,train,1776,CHEMBL3806185
binary,train,1253,CHEMBL1824745
binary,train,962,CHEMBL592852
binary,train,24,CHEMBL304903
binary,train,1006,CHEMBL93828
binary,train,2683,CHEMBL188664
binary,train,2772,CHEMBL436369
binary,train,511,CHEMBL204183
binary,train,2846,CHEMBL5402619
binary,train,1678,CHEMBL3622075
binary,train,654,CHEMBL226999
binary,train,1608,CHEMBL3415173
binary,train,1441,CHEMBL2312959
binary,train,517,CHEMBL41761
binary,train,2310,CHEMBL3752871
binary,train,2529,CHEMBL286506
binary,train,1237,CHEMBL1784804
binary,train,2248,CHEMBL3349549
binary,train,2073,CHEMBL1200374
binary,train,1062,CHEMBL1173259
binary,train,563,CHEMBL375046
binary,train,637,CHEMBL390364
binary,train,1192,CHEMBL1688902
binary,train,1291,CHEMBL1825049
binary,train,973,CHEMBL598847
binary,train,3007,CHEMBL225178
binary,train,2956,CHEMBL5402637
binary,train,52,CHEMBL166974
binary,train,1910,CHEMBL4288256
binary,train,2516,CHEMBL174407
binary,train,2185,CHEMBL5279752
binary,train,2393,CHEMBL3754729
binary,train,71,CHEMBL281947
binary,train,784,CHEMBL410525
binary,train,1140,CHEMBL1629804
binary,train,2430,CHEMBL299613
binary,train,1924,CHEMBL4590541
binary,train,235,CHEMBL267668
binary,train,2206,CHEMBL3752650
binary,train,2626,CHEMBL413344
binary,train,1449,CHEMBL2312953
binary,train,943,CHEMBL604716
binary,train,2092,CHEMBL1444
binary,train,1489,CHEMBL2137046
binary,train,2966,CHEMBL5427944
binary,train,2410,CHEMBL5281055
binary,train,1442,CHEMBL2312958
binary,train,2534,CHEMBL5426628
binary,train,196,CHEMBL285193
binary,train,916,CHEMBL480515
binary,train,2711,CHEMBL53644
binary,train,256,CHEMBL2112299
binary,train,2049,CHEMBL382902
binary,train,2170,CHEMBL5289056
binary,train,1649,CHEMBL430879
binary,train,532,CHEMBL213588
binary,train,915,CHEMBL480516
binary,train,1243,CHEMBL1784807
binary,train,499,CHEMBL202612
binary,train,322,CHEMBL151691
binary,train,902,CHEMBL1444
binary,train,2718,CHEMBL165
binary,train,220,CHEMBL174407
binary,train,1283,CHEMBL29482
binary,train,1491,CHEMBL2386285
binary,train,1778,CHEMBL3805657
binary,train,1525,CHEMBL3105524
binary,train,411,CHEMBL367483
binary,train,2111,CHEMBL3623218
binary,train,1371,CHEMBL2011191
binary,train,1259,CHEMBL1824753
binary,train,944,CHEMBL599239
binary,train,2082,CHEMBL5271052
binary,train,477,CHEMBL193534
binary,train,1057,CHEMBL1171680
binary,train,2736,CHEMBL382500
binary,train,2637,CHEMBL1098424
binary,train,1947,CHEMBL4575994
binary,train,2147,CHEMBL5289279
binary,train,1694,CHEMBL2179110
binary,train,2139,CHEMBL5269898
binary,train,1783,CHEMBL3805539
binary,train,1494,CHEMBL3350384
binary,train,2808,CHEMBL3622071
binary,train,2773,CHEMBL135115
binary,train,155,CHEMBL70436
binary,train,1950,CHEMBL4515880
binary,train,250,CHEMBL23646
binary,train,312,CHEMBL338746
binary,train,2075,CHEMBL5176279
binary,train,1419,CHEMBL2179114
binary,train,3019,CHEMBL5440356
binary,train,1155,CHEMBL1630280
binary,train,2992,CHEMBL5411570
binary,train,1133,CHEMBL370317
binary,train,1716,CHEMBL3622434
binary,train,3008,CHEMBL375046
binary,train,2011,CHEMBL4753594
binary,train,357,CHEMBL24946
binary,train,2835,CHEMBL5423400
binary,train,1722,CHEMBL3753307
binary,train,2149,CHEMBL2179107
binary,train,2632,CHEMBL352645
binary,train,2010,CHEMBL4743255
binary,train,247,CHEMBL283782
binary,train,691,CHEMBL439241
binary,train,2328,CHEMBL3752174
binary,train,2628,CHEMBL168434
binary,train,2137,CHEMBL5275417
binary,train,726,CHEMBL204502
binary,train,1752,CHEMBL3751984
binary,train,3009,CHEMBL224649
binary,train,914,CHEMBL519937
binary,train,1788,CHEMBL2386284
binary,train,2667,CHEMBL9687
binary,train,1982,CHEMBL4564168
binary,train,1127,CHEMBL195354
binary,train,2190,CHEMBL5285813
binary,train,950,CHEMBL598199
binary,train,578,CHEMBL451201
binary,train,1998,CHEMBL4546916
binary,train,1017,CHEMBL1096024
binary,train,299,CHEMBL300109
binary,train,1407,CHEMBL2165320
binary,train,2479,CHEMBL5418690
binary,train,157,CHEMBL306022
binary,train,1723,CHEMBL3753403
binary,train,2993,CHEMBL5416291
binary,train,2557,CHEMBL112021
binary,train,2788,CHEMBL336616
binary,train,2869,CHEMBL5398997
binary,train,1375,CHEMBL2011171
binary,train,2258,CHEMBL3753803
binary,train,2404,CHEMBL5275668
binary,train,704,CHEMBL260098
binary,train,1081,CHEMBL370281
binary,train,345,CHEMBL1629804
binary,train,1456,CHEMBL2312972
binary,train,2518,CHEMBL26651
binary,train,808,CHEMBL158984
binary,train,3017,CHEMBL5394486
binary,train,1746,CHEMBL3753104
binary,train,1224,CHEMBL95109
binary,train,2909,CHEMBL5431758
binary,train,2706,CHEMBL300109
binary,train,533,CHEMBL213587
binary,train,1798,CHEMBL3819549
binary,train,3000,CHEMBL117
binary,train,2004,CHEMBL4763409
binary,train,422,CHEMBL174579
binary,train,297,CHEMBL132530
binary,train,1509,CHEMBL2442755
binary,train,2150,CHEMBL2179108
binary,train,1551,CHEMBL3359958
binary,train,2575,CHEMBL5434047
binary,train,773,CHEMBL9298
binary,train,3020,CHEMBL5424049
binary,train,2201,CHEMBL5290960
binary,train,481,CHEMBL194472
binary,train,2576,CHEMBL5410534
binary,train,1250,CHEMBL1784813
binary,train,588,CHEMBL23150
binary,train,668,CHEMBL226841
binary,train,2507,CHEMBL5394007
binary,train,16,CHEMBL38877
binary,train,1871,CHEMBL4171996
binary,train,419,CHEMBL177692
binary,train,960,CHEMBL286738
binary,train,1393,CHEMBL2058266
binary,train,769,CHEMBL457678
binary,train,956,CHEMBL592376
binary,train,2048,CHEMBL446706
binary,train,1058,CHEMBL162549
binary,train,83,CHEMBL27698
binary,train,2144,CHEMBL5275053
binary,train,1827,CHEMBL3891718
binary,train,2420,CHEMBL5288646
binary,train,260,CHEMBL254328
binary,train,2114,CHEMBL5290960
binary,train,834,CHEMBL225178
binary,train,502,CHEMBL372835
binary,train,2050,CHEMBL5205534
binary,train,182,CHEMBL63297
binary,train,2350,CHEMBL5276930
binary,train,2372,CHEMBL1630261
binary,train,1482,CHEMBL2336862
binary,train,597,CHEMBL224462
binary,train,358,CHEMBL321729
binary,train,2905,CHEMBL5401946
binary,train,343,CHEMBL314351
binary,train,1003,CHEMBL389433
binary,train,2791,CHEMBL334999
binary,train,1214,CHEMBL9298
binary,train,829,CHEMBL158635
binary,train,997,CHEMBL1094428
binary,train,702,CHEMBL407092
binary,train,865,CHEMBL389924
binary,train,684,CHEMBL388930
binary,train,2298,CHEMBL5286866
binary,train,1200,CHEMBL1688910
binary,train,2669,CHEMBL307893
binary,train,2621,CHEMBL67842
binary,train,1280,CHEMBL14192
binary,train,396,CHEMBL327239
binary,train,1307,CHEMBL1939519
binary,train,2469,CHEMBL5277126
binary,train,971,CHEMBL601840
binary,train,1381,CHEMBL2011180
binary,train,2845,CHEMBL5440379
binary,train,1588,CHEMBL3415155
binary,train,1959,CHEMBL4583456
binary,train,656,CHEMBL226947
binary,train,1593,CHEMBL3415160
binary,train,252,CHEMBL23484
binary,train,977,CHEMBL589738
binary,train,2005,CHEMBL4777271
binary,train,2,CHEMBL113637
binary,train,2875,CHEMBL5437662
binary,train,325,CHEMBL70901
binary,train,895,CHEMBL1444
binary,train,1800,CHEMBL3818728
binary,train,1406,CHEMBL2165321
binary,train,924,CHEMBL362968
binary,train,2671,CHEMBL317221
binary,train,1348,CHEMBL1956179
binary,train,2318,CHEMBL5282258
binary,train,2382,CHEMBL5291408
binary,train,2059,CHEMBL5197552
binary,train,1508,CHEMBL2442756
binary,train,1416,CHEMBL1444
binary,train,1364,CHEMBL1957223
binary,train,427,CHEMBL176076
binary,train,1353,CHEMBL1956188
binary,train,1760,CHEMBL3805310
binary,train,992,CHEMBL1095413
binary,train,1265,CHEMBL1824760
binary,train,1585,CHEMBL3415152
binary,train,552,CHEMBL375046
binary,train,1785,CHEMBL1444
binary,train,2502,CHEMBL5426251
binary,train,214,CHEMBL132563
binary,train,31,CHEMBL1629804
binary,train,2629,CHEMBL168444
binary,train,806,CHEMBL421829
binary,train,692,CHEMBL7162
binary,train,620,CHEMBL307160
binary,train,2974,CHEMBL151207
binary,train,1860,CHEMBL4128368
binary,train,2853,CHEMBL5398138
binary,train,2946,CHEMBL5432857
binary,train,1465,CHEMBL2333327
binary,train,1996,CHEMBL4560281
binary,train,1646,CHEMBL3589964
binary,train,508,CHEMBL437497
binary,train,2917,CHEMBL423613
binary,train,2891,CHEMBL5429844
binary,train,813,CHEMBL375046
binary,train,900,CHEMBL205177
binary,train,386,CHEMBL102536
binary,train,2953,CHEMBL5434818
binary,train,2872,CHEMBL5424630
binary,train,701,CHEMBL269877
binary,train,774,CHEMBL169
binary,train,276,CHEMBL1203766
binary,train,244,CHEMBL440832
binary,train,2655,CHEMBL5430729
binary,train,2560,CHEMBL431859
binary,train,1130,CHEMBL363849
binary,train,211,CHEMBL132530
binary,train,2013,CHEMBL4760286
